videoId,permalink_url_y,title,message,post_created_time,Primary_Category_1,Secondary_Category_1_revisited,Video_Type_1,Tags,visual_first_3_seconds,voice_first_3_seconds,background_music_type_first_3_seconds,thumbnail,thumbnail_Sentiment,seven_day_views
2377454729198770,https://www.facebook.com/1954072204870360/posts/2377454729198770/,3-Foot Long Lizard Found In Emergency Ward,Govt hospital में मिली 3ft लंबी monitor lizard,2019-06-30 18:05:15,Weird News,"Animals, News",Shocking/Surprising,no tags,commoner (np),text only (to),relevant,Object,Neutral ,4264.0
2376838285927081,https://www.facebook.com/1954072204870360/posts/2376838285927081/,Commuters Welcome The 'No Helmet No Fuel' Drive,देखिए इस city में  नहीं मिलेगा petrol अगर नहीं है सिर पर helmet,2019-06-26 11:05:15,Government,"Policies/Norms/Rules, Judicial",Informative,no tags,commoner (np),text only (to),relevant,Commoner,Action,3915.0
2377635122514064,https://www.facebook.com/1954072204870360/posts/2377635122514064/,Youth Drive For Plantation In Kalaburagi,"किस अभियान में doctors, engineers, students और govt employees भी हैं शामिल",2019-06-27 11:05:15,Environment/Ecosystem,Conservation,"Inspiring, Informative",no tags,commoner (np),text only (to),relevant,Nature,Neutral ,18082.0
2376780799266163,https://www.facebook.com/1954072204870360/posts/2376780799266163/,Vehicle Checking By Police At A Gun Point,"UP Police का video हुआ viral, gun point पर vehicles की कर रहें हैं checking",2019-06-26 10:05:15,Forces,"Police, Crime","Shocking/Surprising, Viral",no tags,commoner (np),text only (to),relevant,Commoner,Action,16991.0
2376670882610488,https://www.facebook.com/1954072204870360/posts/2376670882610488/,Your Aadhaar Card May Give You The Chance To Win Cash Prize,"Aadhaar Card से जीत सकते हैं  ₹30,000 तक का cash prize जानिए कैसे",2019-06-26 09:05:15,Government,"Policies/Norms/Rules, News",Informative,no tags,commoner (np),text only (to),relevant,Object,Action,3039.0
2376546162622960,https://www.facebook.com/1954072204870360/posts/2376546162622960/,90 Year Old Former Air Marshal Sets Major Fitness Goals,90 साल की age में youngsters को fitness goal दे रहे हैं Retd Air Marshal PV Iyer,2019-06-25 14:05:15,Lifestyle,"Air Force, Health, Famous Personality",Inspiring,no tags,commoner (np),text only (to),relevant,Commoner,Action,2866.0
2375931776017732,https://www.facebook.com/1954072204870360/posts/2375931776017732/,CM Fadnavis In BMC Defaulter's List,देखिए CM Fadnavis आए BMC के defaulter list में,2019-06-24 20:05:15,Politics,"Crime, Famous Personality, News","Informative, Controversial",no tags,famous personality (fp),text only (to),neutral,Famous Personality,Action,1757.0
2375966036014306,https://www.facebook.com/1954072204870360/posts/2375966036014306/,"7 Year Old Stands Outside Parliament, Urges Lawmakers To Pass The Climate Change Law",Climate change पर action लेने के लिए 2nd class की इस लड़की ने लगाई PM Modi से गुहार,2019-06-25 12:05:15,Environment/Ecosystem,"Person Specific, Protests/Rallies, Crisis","Inspiring, Informative",no tags,commoner (np), common voice (optv),no music,Commoner,Neutral ,9289.0
2375956456015264,https://www.facebook.com/1954072204870360/posts/2375956456015264/,Kargil War: The Story Of Operation Safed Sagar,24th June 1999 वो तारीख जब Kargil War में Tiger Hill पर India ने पहली बार हासिल की बढ़त,2019-06-24 19:05:15,Forces,"History, Army",Day-specific,not editable,other,text only (to),relevant,Other,Happy ,45907.0
2375837852693791,https://www.facebook.com/1954072204870360/posts/2375837852693791/,Pakistani Cricket Fans Tear 'Free Balochistan' Posters In London,Balochistan का सच बाहर आने पर भड़के Pakistani fans,2019-06-24 18:05:15,Global News,"Protests/Rallies, Crime",Shocking/Surprising,no tags,commoner (np),other,relevant,Commoner,Action,2705.0
2377495215861388,https://www.facebook.com/1954072204870360/posts/2377495215861388/,World's Biggest Murugan Statue In Tamil Nadu,"Malaysia में पहले था Asia का tallest भगवान Murugan statue, अब ये होगा India में",2019-06-27 13:05:15,Places,Tourism,Informative,not editable,famous personality (fp),text only (to),relevant,Famous Personality,Neutral ,20127.0
2377505389193704,https://www.facebook.com/1954072204870360/posts/2377505389193704/,Chennai Professor With 145 Educational Degrees,145 degree पाने वाले professor अपनी life का credit देते हैं अपनी wife को,2019-06-30 16:05:15,Education,Person Specific,Inspiring,no tags,commoner (np),text only (to),relevant,Commoner,Neutral ,9048.0
2376530679291175,https://www.facebook.com/1954072204870360/posts/2376530679291175/,Savitribai Phule Pune University Attempts World Record By Distributing Saplings,"15,000 पौधे बांटकर Savitri Bai Phule University ने attempt किया Guinness World Record",2019-06-25 13:05:15,Education,Award/Achievement,General ,no tags,Crowd,text only (to),relevant,Crowd,Neutral ,10404.0
2375892902688286,https://www.facebook.com/1954072204870360/posts/2375892902688286/,Indian Women Rugby Team Makes History,"Indian Rugby Team ने हासिल की ऐतिहासिक जीत, players के खुशी से निकले आंसू",2019-06-25 11:05:15,Sports & Games,"Other Sports, Award/Achievement","Inspiring, Informative",not editable,commoner (np),text only (to),relevant,"Object, Commoner",Happy ,50154.0
2376674765943433,https://www.facebook.com/1954072204870360/posts/2376674765943433/,Kerala Fisherman On A Mission To Clean The Sea,ग्राम पंचायत की help से sea में से निकाला 13.5 ton plastic,2019-06-30 14:05:15,Lifestyle,"Social Work, Conservation, Person Specific","Inspiring, Informative",no tags,other,text only (to),relevant,"Object, Commoner",Happy ,8323.0
2376805399263703,https://www.facebook.com/1954072204870360/posts/2376805399263703/,"This Kitchen In Shirdi Serves Around 40,000 Devotees","इस kitchen में  बनता है लगभग 40,000 लोगों का खाना",2019-06-30 12:05:15,Places,Food,Shocking/Surprising,not editable,commoner (np),text only (to),relevant,"Object, Commoner",Action,918445.0
2521009938176581,https://www.facebook.com/1954072204870360/posts/2521009938176581/,"This Kitchen In Shirdi Serves Around 40,000 Devotees","इस kitchen में बनता है लगभग 40,000 लोगों का खाना",2019-12-12 15:00:15,Places,Food,Shocking/Surprising,not editable,commoner (np),text only (to),relevant,"Object, Commoner",Action,535768.0
2376857129258530,https://www.facebook.com/1954072204870360/posts/2376857129258530/,Snake Rescued From The Shirt Of A Sleeping Man,Hospital में सो रहे आदमी की shirt के अंदर से निकला सांप,2019-06-26 12:05:15,Weird News,"Animals, Person Specific","Shocking/Surprising, Viral",no tags,commoner (np),text only (to),no music,Animal,Fear,62708.0
2375811882696388,https://www.facebook.com/1954072204870360/posts/2375811882696388/,"Lokpal Committee Issues Notice Against Sachin, Ganguly And Laxman","Sachin Tendulkar, Sourav Ganguly, VVS Laxman समेत कई cricketers पर चला Lokpal का डंडा",2019-06-24 16:05:15,Sports & Games,"Cricket, Statement/Speech",Informative,"Cricket, india cricket, tendulkar, ganguly",famous personality (fp),text only (to),relevant,Famous Personality,Happy ,2397.0
2375814312696145,https://www.facebook.com/1954072204870360/posts/2375814312696145/,Operation Bandar: IAF's Code Name For Balakot Airstrike,Balakot Airstrike का codename था Operation Bandar,2019-06-25 10:05:15,Forces,"Air Force, Facts",Informative,"armuy, indian army, air strike",other,text only (to),relevant,Building/ Factory,Neutral ,1550.0
2379888405622069,https://www.facebook.com/1954072204870360/posts/2379888405622069/,The Science Behind Superstitions In India,क्या आप जानते हैं इन superstitions के पीछे छिपा logic?,2019-06-30 17:05:15,Lifestyle,"Religion, Science",Explainers,not editable,commoner (np),voice over (vo),neutral,Animal,Anger,30367.0
2375736136037296,https://www.facebook.com/1954072204870360/posts/2375736136037296/,4 Year Old Ayan Gohain Becomes The Youngest Author Of India,4 साल की उम्र में 30 stories लिखने वाले Ayan बने Youngest Author of India,2019-06-24 14:05:15,Education,"Award/Achievement, Person Specific",Inspiring,not editable,commoner (np), common voice (optv),relevant,Commoner,Happy ,11606.0
2375707856040124,https://www.facebook.com/1954072204870360/posts/2375707856040124/,Guwahati All Set For Celebrating 'Ambubachi Mela',इस मेले में 25 lakh से अधिक लोग आएंगे मंदिर,2019-06-24 13:05:15,Lifestyle,"Culture, Religion",Informative,"guwahati, ambubachi mela, india, mandir, temple",commoner (np),text only (to),relevant,"Object, Commoner",Action,19855.0
2375768672700709,https://www.facebook.com/1954072204870360/posts/2375768672700709/,Bonn Challenge: An Initiative For Afforestation,Bonn Challenge का हिस्सा बनकर बढ़ेगी हरियाली,2019-06-25 09:05:15,Government,"Conservation, Policies/Norms/Rules, Conservation",Informative,"challenge, india, deforested land, saving trees",other,text only (to),relevant,Nature,Neutral ,1877.0
2373419259602317,https://www.facebook.com/1954072204870360/posts/2373419259602317/,"Anuradha Sharam: Dog Lover, Dog Saver",Anuradha Mishra बचा चुकी हैं अब तक 1 lakh dogs की जान,2019-06-23 09:05:15,Lifestyle,"Social Work, Animals, Person Specific",General ,not editable,commoner (np),text only (to),relevant,"Object, Commoner",Happy ,50286.0
2376833832594193,https://www.facebook.com/1954072204870360/posts/2376833832594193/,The Case Of Drug Trafficking In Punjab,देखिए Punjab में drug trafficking की कहानी,2019-06-26 08:05:15,Judiciary & Crime,"Crime, News",Day-specific,no tags,commoner (np),text only (to),low,"Object, Commoner",Action,14266.0
2373429129601330,https://www.facebook.com/1954072204870360/posts/2373429129601330/,Another Batch Of Super-30 From Army,Jammu & Kashmir में Indian Army दे रही है Kashmiri students को free medical coaching,2019-06-21 18:05:15,Education,Army,"Inspiring, Informative",no tags,commoner (np),text only (to),relevant,Other,Happy ,19145.0
2373414599602783,https://www.facebook.com/1954072204870360/posts/2373414599602783/,Indian Navy To Gain 6 New Submarines,"अब India में बनेंगी 6 submarines, Navy की बढ़ेगी ताकत",2019-06-22 09:05:15,Forces,"Navy, News",Informative,no tags,other,text only (to),low,Object,Neutral ,14140.0
2373431586267751,https://www.facebook.com/1954072204870360/posts/2373431586267751/,#WorldCup2019: India Vs Afghanistan,World Cup में पहली बार होगा India-Afghanistan का मुकाबला,2019-06-21 19:05:15,Sports & Games,"Cricket, News","Informative, Event",no tags,commoner (np),text only (to),low,Crowd,Happy ,2222.0
2373372829606960,https://www.facebook.com/1954072204870360/posts/2373372829606960/,President Kovind Advocates Removal Of 'Triple Talaq' and 'Nikah-Halala',"Triple Talaq, Nikah-Halala जैसी प्रथाओं को समाज से दूर करने को कहा President Kovind ने",2019-06-21 17:05:15,Politics,"Famous Personality, Statement/Speech, Judicial",Informative,no tags,famous personality (fp), voice of famous personality (fpv),no music,Famous Personality,Action,1913.0
2372719363005640,https://www.facebook.com/1954072204870360/posts/2372719363005640/,Viral Video: Rahul Gandhi On His Mobile During President's Speech,"President दे रहे थे भाषण, Rahul चला रहे थे 24 minute तक mobile",2019-06-20 20:05:15,Politics,"Famous Personality, Bloopers","Controversial, Viral",no tags,famous personality (fp),text only (to),low,Famous Personality,Neutral ,5715.0
2373206156290294,https://www.facebook.com/1954072204870360/posts/2373206156290294/,BSF Personnel Perform Yoga In Jammu,International Border के पास BSF के जवानों ने किया Yoga,2019-06-21 12:05:15,Lifestyle,"BSF, Health",Inspiring,no tags,commoner (np),text only (to),low,Commoner,Action,31176.0
2373440076266902,https://www.facebook.com/1954072204870360/posts/2373440076266902/,Indian Railway Agenda: Delhi To Mumbai In 10 Hours,सिर्फ 10 घंटे में train से पहुंचेंगे Delhi से Mumbai,2019-06-23 13:05:15,Government,News,Informative,no tags,other,text only (to),relevant,Object,Action,14312.0
2373302249614018,https://www.facebook.com/1954072204870360/posts/2373302249614018/,Man Breaks Spine While Making Tiktok Video,"Tik Tok पर stunt video बनाना युवक को पड़ा भारी, spinal cord में हुई serious injury",2019-06-23 20:05:15,Weird News,"Health, News","Shocking/Surprising, Viral",no tags,commoner (np),text only (to),low,Commoner,Action,22003.0
2373447509599492,https://www.facebook.com/1954072204870360/posts/2373447509599492/,"Shalini Saraswathi: The Girl Who Lost Her Limb, But Not Her Spirit",देखिए बिना limbs के भी ये woman करती हैं running और दौड़ती हैं marathon में,2019-06-24 12:05:15,Sports & Games,"Other Sports, Person Specific",Inspiring,not editable,commoner (np),text only (to),relevant,Commoner,Action,29504.0
2373307872946789,https://www.facebook.com/1954072204870360/posts/2373307872946789/,Indian Railways Create History,2km लंबी train दौड़ाकर Indian Railway ने बनाया record,2019-06-22 16:05:15,Government, Award/Achievement,Informative,not editable,other,text only (to),relevant,Object,Action,74758.0
2373333876277522,https://www.facebook.com/1954072204870360/posts/2373333876277522/,Vadodara Police Drive Students During Auto Strike,School buses की strike हुई तो Police ने mobile और PCR vans से बच्चों को पहुंचाया school,2019-06-21 16:05:15,Forces,"Police, Social Work","Inspiring, Informative",no tags,commoner (np),text only (to),relevant,Commoner,Neutral ,31204.0
2373287709615472,https://www.facebook.com/1954072204870360/posts/2373287709615472/,Doordarshan India Expands Its Reach,अब Bangladesh और South Korea के TV channels पर चलेगा Doordarshan India,2019-06-23 19:05:15,Entertainment,"Digital/TV, News",Informative,no tags,other,text only (to),relevant,Object,Neutral ,1488.0
2373311359613107,https://www.facebook.com/1954072204870360/posts/2373311359613107/,Chhatrapati Shivaji's Artwork On Google Maps Goes Viral,Google maps पर देखिए Chhatrapati Shivaji Maharaj की ये अनोखी तस्वीर,2019-06-21 14:05:15,Skill & Art ,Visual Arts,"Shocking/Surprising, Viral",not editable,other,text only (to),relevant,Object,Neutral ,51004.0
2373239989620244,https://www.facebook.com/1954072204870360/posts/2373239989620244/,Ramdas Athawale Tickles A Funny Bone With His Speech In The Parliament,"जब Parliament में एक साथ हंस पड़े PM Modi, Sonia और Rahul",2019-06-21 13:05:15,Politics,"Famous Personality, Statement/Speech",Funny,no tags,famous personality (fp), common voice (optv),low,Famous Personality,Neutral ,4459.0
2372526093024967,https://www.facebook.com/1954072204870360/posts/2372526093024967/,TV Anchor Anjana Om Kashyap Criticised For Entering ICU In Bihar,ICU में बच्चों का इलाज कर रहे doctor से जा भिड़ी Anjana Om Kashyap,2019-06-20 16:05:15,Entertainment,"Digital/TV, Crime, Famous Personality","Controversial, Anger",no tags,famous personality (fp), voice of famous personality (fpv),low,Famous Personality,Anger,15798.0
2372545929689650,https://www.facebook.com/1954072204870360/posts/2372545929689650/,Chhattisgarh's Initiative To Promote Sanskrit,Chhattisgarh में अब Cricket को कहा जाएगा 'कंदुक क्रीडा' और Football का नाम होगा 'पाद कंदुकम्',2019-06-20 17:05:15,Lifestyle,Culture,Informative,no tags,other,text only (to),relevant,Commoner,Action,2054.0
2379987782278798,https://www.facebook.com/1954072204870360/posts/2379987782278798/,Puri Preps Up For Upcoming Rath Yatra,देखिए कैसे की जा रही है Puri में Jagannath Rath Yatra की prepration,2019-06-29 17:00:15,Lifestyle,Religion,Informative,no tags,other,other,neutral,Temple,Neutral ,9532.0
2371742636436646,https://www.facebook.com/1954072204870360/posts/2371742636436646/,Rishabh Pant To Replace Shikhar Dhawan For Rest Of The World Cup 2019 Matches,"BREAKING NEWJ | World Cup से बाहर हुआ गब्बर, Pant को मिला मौका",2019-06-19 17:00:15,Sports & Games,"Cricket, News, Famous Personality",Informative,no tags,famous personality (fp),text only (to),relevant,Famous Personality,Action,1604.0
2372546936356216,https://www.facebook.com/1954072204870360/posts/2372546936356216/,"'RSS responsible for all terror attacks in India including 26/11, Pulwama': Singer Hard Kaur",देखिए क्यों singer Hard kaur हुई social media पे troll?,2019-06-20 18:05:15,Politics,"Statement/Speech, Crime, Famous Personality",Controversial,no tags,famous personality (fp),text only (to),relevant,Commoner,Action,4479.0
2372670863010490,https://www.facebook.com/1954072204870360/posts/2372670863010490/,"Is India Ready For 'One Country, One Election'?","10 Countries में एक साथ होते हैं election, क्या India में होगा 'one country one election'",2019-06-22 10:05:15,Politics,"Facts, News",Informative,no tags,famous personality (fp), voice of famous personality (fpv),no music,Commoner,Neutral ,3365.0
2371817543095822,https://www.facebook.com/1954072204870360/posts/2371817543095822/,Surat Girl Achieves A Rare Feat: Soars Every Entrance Exam,India के engineering और medical exams crack करने के बाद Surat की Stuti अब US के MIT college में करेगी Bio-Engineering,2019-06-20 09:05:15,Education,"Award/Achievement, Person Specific","Inspiring, Informative",not editable,commoner (np),text only (to),relevant,Commoner,Happy ,72580.0
2373481556262754,https://www.facebook.com/1954072204870360/posts/2373481556262754/,Former Google Employee On A Mission To Restore Lakes Across India,"जानिए कौन हैं Arun Krishnamurthy, इन्होंने Indian lakes के लिए क्यों छोड़ दी Google की job",2019-06-24 09:05:15,Environment/Ecosystem,"Social Work, Conservation","Inspiring, Informative",not editable,commoner (np), common voice (optv),no music,Commoner,Neutral ,65721.0
2371784616432448,https://www.facebook.com/1954072204870360/posts/2371784616432448/,Alcohol And Meat To Be Banned Within 250 Meters Of Temples In Varanasi,Varanasi में मंदिरों से 250 meter की दूरी पर alcohol और meat खाने या बेचने पर लगेगा ban,2019-06-20 13:05:15,Government,"Policies/Norms/Rules, News",Informative,no tags,other,text only (to),low,Temple,Neutral ,15692.0
2371771246433785,https://www.facebook.com/1954072204870360/posts/2371771246433785/,Yogi Government's Push To Adopt Sanskrit Language,देखिए Sanskrit promote करने के लिए क्या है Yogi govt का ये नया फैसला,2019-06-19 19:05:15,Politics,"Policies/Norms/Rules, News, Culture",Informative,no tags,famous personality (fp),text only (to),low,Famous Personality,Anger,19052.0
2373376896273220,https://www.facebook.com/1954072204870360/posts/2373376896273220/,Amrishlal Puri's Successful Journey In Bollywood,Amrish Puri: Mumbai में hero बनने का सपना लेकर आया ये actor कैसे बना bollywood का सबसे बड़ा villain,2019-06-22 08:05:15,Entertainment,Famous Personality,"Profile, Entertaining",no tags,famous personality (fp),text only (to),relevant,Famous Personality,Happy ,21892.0
2372518496359060,https://www.facebook.com/1954072204870360/posts/2372518496359060/,"20,000 Women Unite To Save River Naganadhi",Tamil Nadu के Salamanatham village के लोगों ने लाया बड़ा बदलाव,2019-06-22 12:05:15,Environment/Ecosystem,"Social Work, Conservation","Inspiring, Informative",no tags,commoner (np),text only (to),relevant,Commoner,Action,14015.0
2373370259607217,https://www.facebook.com/1954072204870360/posts/2373370259607217/,USHA Silai School's Initiative To Empower Women,"9,272 villages में खुले 20,000 USHA सिलाई स्कूल",2019-06-23 12:05:15,Education,Empowerment,Informative,no tags,commoner (np),text only (to),relevant,Commoner,Happy ,14311.0
2372339623043614,https://www.facebook.com/1954072204870360/posts/2372339623043614/,BSF Performs Yoga On The Bank Of River Brahmaputra,BSF के जवानों ने किया Brahmaputra के पास Yoga,2019-06-21 10:05:15,Lifestyle,"Health, BSF",Inspiring,not editable,other,text only (to),relevant,Other,Action,55211.0
2371620413115535,https://www.facebook.com/1954072204870360/posts/2371620413115535/,Indian Army Pays Tribute To The Martyrs Of Pulwama Attack,Indian Army ने अपने 3 साथियों को दी श्रद्धांजलि,2019-06-19 17:05:15,Forces,Army,"Event, Informative",not editable,other,text only (to),relevant,Famous Personality,Sad,46286.0
2371723696438540,https://www.facebook.com/1954072204870360/posts/2371723696438540/,Indian Railways Up For Privatisation Now,Private companies को trains चलाने का मौका देगी Indian Railway,2019-06-20 11:05:15,Government,News,Informative,no tags,other,text only (to),relevant,Object,Neutral ,9115.0
2373296552947921,https://www.facebook.com/1954072204870360/posts/2373296552947921/,Ingenious Bikes Makes Farmers' Lives Easy In Mangaluru,"Farmer ने बनाई Climbing Bike, Mahindra Group के chairman ने की तारीफ",2019-06-23 14:05:15,Technology & Innovations,Person Specific,Informative,no tags,commoner (np),text only (to),low,Commoner,Neutral ,20970.0
2371677253109851,https://www.facebook.com/1954072204870360/posts/2371677253109851/,Salman Khan's Workout Session In A Glimpse,Salman Khan ने अपने bodyguards को अपने पांव पर क्यों उठाया?,2019-06-19 18:05:15,Entertainment,"Bollywood, Famous Personality, Health",Entertaining,no tags,famous personality (fp),text only (to),relevant,Famous Personality,Action,6125.0
2379117739032469,https://www.facebook.com/1954072204870360/posts/2379117739032469/,The Story Of Tibet,Tibet की पूरी कहानी - China के शिकार बने Tibet के Dalai Lama क्यों करते हैं India पर भरोसा,2019-06-28 14:05:15,Places,"Tourism, History",Informative,not editable,other,text only (to),relevant,Commoner,"Fear, Action",29772.0
2371557236455186,https://www.facebook.com/1954072204870360/posts/2371557236455186/,'Mandir Vahin Banayenge' Slogans Raised In The Lok Sabha Session,जब शपथ लेने पहुंचे Sakshi Maharaj तो संसद में लगे 'मंदिर वहीं बनाएंगे' के नारे,2019-06-19 16:05:15,Politics,"Statement/Speech, News",Controversial,no tags,famous personality (fp), voice of famous personality (fpv),relevant,Famous Personality,Action,5525.0
2382858071991769,https://www.facebook.com/1954072204870360/posts/2382858071991769/,The Beautiful Story : Gypsies of Rajasthan,Rajasthan के बंजारों की कहानी,2019-07-03 19:05:15,Lifestyle,"Culture, History",Informative,no tags,commoner (np), common voice (optv),no music,Nature,Action,6524.0
2370888013188775,https://www.facebook.com/1954072204870360/posts/2370888013188775/,15 Senior Officers Made To Retire In The Ongoing Drive Against Corruption #BreakingNewj,"BREAKING NEWJ | Corruption पर Modi सरकार का करारा वार, फिर retire किए 15 officers",2019-06-18 15:25:15,Politics,"News, Crime",Shocking/Surprising,no tags,famous personality (fp),text only (to),loud,Famous Personality,Action,1682.0
2370972743180302,https://www.facebook.com/1954072204870360/posts/2370972743180302/,"Airtel, Vodafone Penalised Over Jio Call Fails",Jio के 75% calls fail होने पर लगी Airtel और Vodafone-Idea पर penalty,2019-06-18 18:05:15,Business,"News, Crime",Shocking/Surprising,no tags,famous personality (fp),text only (to),relevant,Object,Action,9412.0
2376599115950998,https://www.facebook.com/1954072204870360/posts/2376599115950998/,History Of ISRO,ISRO की पूरी कहानी - Aryabhata से लेकर Chandrayaan-2 तक ISRO की उड़ान,2019-06-25 19:05:15,Technology & Innovations," History, Science",Informative,not editable,other, common voice (optv),low,Object,Action,72347.0
2373367509607492,https://www.facebook.com/1954072204870360/posts/2373367509607492/,Rammat: Festival That Celebrates Storytelling Through Couplets,ये है सैंकड़ो साल पुरानी Rammat की कहानी,2019-06-23 17:05:15,Skill & Art ,Culture,Informative,no tags,commoner (np), common voice (optv),no music,Commoner,Action,3936.0
2381404258803817,https://www.facebook.com/1954072204870360/posts/2381404258803817/,Israel Proves To Be An Ally To India In The Time Of Water Crisis,India में चल रहे water crisis को सुलझाने के लिए Israel ने आगे बढ़ाया हाथ,2019-07-01 18:05:15,Global News,Crisis,General ,no tags,Crowd,text only (to),relevant,Famous Personality,Happy ,4679.0
2370753176535592,https://www.facebook.com/1954072204870360/posts/2370753176535592/,Om Birla To Be Next Lok Sabha Speaker,17th Lok Sabha के नए Speaker का हुआ ऐलान,2019-06-18 10:59:15,Politics,"Famous Personality, News",Informative,no tags,famous personality (fp),text only (to),loud,Famous Personality,Happy ,1707.0
2371600516450858,https://www.facebook.com/1954072204870360/posts/2371600516450858/,Man Plays Carrom With His Feet,"Carrom के लिए इस लड़के में अनोखा जुनून, हाथ नहीं होने के बावजुद tournament में लिया हिस्सा",2019-06-23 18:05:15,Sports & Games,"Person Specific, Other Sports, X-Factor","Inspiring, Shocking/Surprising",no tags,commoner (np),text only (to),relevant,Commoner,Action,20665.0
2371727839771459,https://www.facebook.com/1954072204870360/posts/2371727839771459/,Indian Defence Export To Double,India का defence export बढ़ेगा double तेजी से,2019-06-20 12:05:15,Government,"Economy/Economic, News",Informative,no tags,other,text only (to),neutral,Object,Neutral ,2362.0
2371775263100050,https://www.facebook.com/1954072204870360/posts/2371775263100050/,Xiaomi Opens First Manufacturing Plant In India,"India में खुला Xiaomi supplier का manufacturing plant तीन साल में मिलेगी 6,000 jobs",2019-06-20 10:05:15,Business,News,General ,no tags,other,text only (to),relevant,Object,Neutral ,2176.0
2370993796511530,https://www.facebook.com/1954072204870360/posts/2370993796511530/,Metal Items Removed From Patient's Stomach In Udaipur,"Nailcutter, coins, chillam जैसी बहुत सी चीजें निकली एक patient के पेट से",2019-06-19 14:05:15,Weird News,Health,Shocking/Surprising,no tags,other,text only (to),relevant,Commoner,Neutral ,3328.0
2373437939600449,https://www.facebook.com/1954072204870360/posts/2373437939600449/,100-year-old submerged well visible as Gorewada Lake dried up for the first time at Nagpur,100 सालों में पहली बार सूखी ये Lake,2019-06-23 10:05:15,Environment/Ecosystem,"News, Crisis","Shocking/Surprising, Informative",no tags,other,text only (to),low,Nature,Neutral ,10878.0
2370974339846809,https://www.facebook.com/1954072204870360/posts/2370974339846809/,India To Overtake China In Terms Of Population In 8 Years: UN Report,आने वाले कुछ सालों में India की आबादी होगी China से ज्यादा,2019-06-19 11:05:15,Global News,Facts,"Shocking/Surprising, Informative",no tags,Crowd,text only (to),low,Crowd,Action,20239.0
2371587973118779,https://www.facebook.com/1954072204870360/posts/2371587973118779/,Gopal Shankar's Contribution To Sustain Greenery,"Gopal Shankar जिन्होंनें बनाई 1,00,000 से ज्यादा green buildings",2019-06-22 20:05:15,Environment/Ecosystem,"Famous Personality, Conservation, Social Work","Inspiring, Informative",no tags,commoner (np),text only (to),neutral,Object,Neutral ,21531.0
2379898745621035,https://www.facebook.com/1954072204870360/posts/2379898745621035/,The Gangmen Of Indian Railways,Gangmen - जिनके कंधों पर है Railway की सुरक्षा का भार,2019-06-29 19:05:15,Lifestyle,Person Specific,Explainers,not editable,commoner (np), voice of famous personality (fpv),no music,Commoner,Action,26901.0
2370206769923566,https://www.facebook.com/1954072204870360/posts/2370206769923566/,"Gaya In Bihar Faces Severe Heat Wave, Government Imposes Section 144","Bihar के Gaya में heatwave से लोगों को बचाने का अनोखा तरीका, DM ने लगाई लोगों के group में जुटने पर रोक",2019-06-17 18:21:15,Environment/Ecosystem,Policies/Norms/Rules,Informative,no tags,commoner (np),text only (to),low,Nature,Neutral ,1312.0
2370746966536213,https://www.facebook.com/1954072204870360/posts/2370746966536213/,‘Tawi Darshan Aarti’ Symbol of Communal Harmony In J&K’s Rajouri,देखिए कैसे Tawi Darshan Aarti बनी Udhampur की पहचान,2019-06-18 12:05:15,Lifestyle,Religion,Informative,no tags,commoner (np), common voice (optv),low,Commoner,Action,26022.0
2370884149855828,https://www.facebook.com/1954072204870360/posts/2370884149855828/,Encephalitis Syndrome Treatment: Bihar Government Spent 100 Crore,Encephalitis की research पर ₹100 crore हुए खर्च लेकिन बच्चों की मौत पर नहीं लगी लगाम,2019-06-18 16:05:15,Government,"Health, News, Economy/Economic",Informative,no tags,commoner (np),text only (to),relevant,Commoner,Action,4031.0
2370989963178580,https://www.facebook.com/1954072204870360/posts/2370989963178580/,Indian Army's Campaign In Jammu And Kashmir,Jammu & Kashmir में Indian Army ने लोगों को दी free medicines,2019-06-19 13:05:15,Forces,"Army, Social Work",Informative,no tags,other,text only (to),relevant,Commoner,Action,64801.0
2370780263199550,https://www.facebook.com/1954072204870360/posts/2370780263199550/,Microsoft launches ‘AI Digital Labs’ in India,Indian education institutions में Microsoft करेगा AI labs set up,2019-06-18 13:05:15,Business,News,Informative,no tags,other,text only (to),relevant,Building/ Factory,Neutral ,1269.0
2370832589860984,https://www.facebook.com/1954072204870360/posts/2370832589860984/,IAF Recruitment Process For Space Mission 'Gaganyaan' Begins,IAF के साथ मिलकर ISRO करेगी Gaganyaan के लिए test pilots और flight engineers को shortlist,2019-06-18 14:05:15,Forces,"Air Force, News",Informative,no tags,other,text only (to),relevant,Commoner,Action,1799.0
2370148909929352,https://www.facebook.com/1954072204870360/posts/2370148909929352/,The First Session Of 17th Lok Sabha,देखिए 17th Lok Sabha में कौन कौन से मुद्दे होंगे गरम,2019-06-17 18:05:15,Government,News,Informative,no tags,famous personality (fp),text only (to),relevant,Heritage,Neutral ,3712.0
2370111596599750,https://www.facebook.com/1954072204870360/posts/2370111596599750/,Faiz Hameed Appointed As The New ISI Chief,क्या India के डर से 8 महीने में बदला Pakistan ने ISI chief?,2019-06-17 16:05:15,Global News,"Crime, Famous Personality",Controversial,no tags,commoner (np),text only (to),low,Commoner,Happy ,2911.0
